Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day of Week,Trip Duration (minutes)
998,Airport,145,Trip completed,2016-07-11 19:01:00,2016-07-11 19:48:00,19,Monday,47.0
1281,Airport,145,Trip completed,2016-07-11 22:12:00,2016-07-11 22:51:00,22,Monday,39.0
2045,Airport,145,Trip completed,2016-07-12 14:43:00,2016-07-12 15:06:00,14,Tuesday,23.0
2424,City,145,Trip completed,2016-07-12 20:03:00,2016-07-12 21:04:00,20,Tuesday,61.0
3162,Airport,145,Trip completed,2016-07-13 09:11:48,2016-07-13 09:38:07,9,Wednesday,26.316666666666666
3222,City,145,Trip completed,2016-07-13 09:51:05,2016-07-13 10:54:06,9,Wednesday,63.016666666666666
4098,City,145,Trip completed,2016-07-14 03:11:51,2016-07-14 03:59:55,3,Thursday,48.06666666666667
4905,Airport,145,Trip completed,2016-07-14 18:00:53,2016-07-14 18:41:20,18,Thursday,40.45
5622,Airport,145,Trip completed,2016-07-15 06:27:02,2016-07-15 07:38:28,6,Friday,71.43333333333334
318,City,146,Trip completed,2016-07-11 07:28:00,2016-07-11 08:43:00,7,Monday,75.0
557,City,146,Trip completed,2016-07-11 10:15:00,2016-07-11 11:10:00,10,Monday,55.0
2034,Airport,146,Trip completed,2016-07-12 14:16:00,2016-07-12 15:20:00,14,Tuesday,64.0
2392,City,146,Trip completed,2016-07-12 19:50:00,2016-07-12 21:04:00,19,Tuesday,74.0
4542,Airport,146,Trip completed,2016-07-14 09:40:19,2016-07-14 10:08:27,9,Thursday,28.133333333333333
5500,City,146,Trip completed,2016-07-15 05:00:18,2016-07-15 06:04:42,5,Friday,64.4
6382,Airport,146,Trip completed,2016-07-15 19:15:16,2016-07-15 20:28:29,19,Friday,73.21666666666667
6575,City,146,Trip completed,2016-07-15 21:18:53,2016-07-15 21:58:24,21,Friday,39.516666666666666
1827,Airport,147,Trip completed,2016-07-12 09:35:00,2016-07-12 10:24:00,9,Tuesday,49.0
2095,City,147,Trip completed,2016-07-12 15:56:00,2016-07-12 16:43:00,15,Tuesday,47.0
3092,Airport,147,Trip completed,2016-07-13 08:15:35,2016-07-13 08:50:48,8,Wednesday,35.21666666666667
4813,City,147,Trip completed,2016-07-14 17:17:11,2016-07-14 18:18:41,17,Thursday,61.5
5164,City,147,Trip completed,2016-07-14 20:25:24,2016-07-14 20:54:03,20,Thursday,28.65
6702,City,147,Trip completed,2016-07-15 22:47:49,2016-07-15 23:27:26,22,Friday,39.61666666666667
429,City,148,Trip completed,2016-07-11 08:54:00,2016-07-11 09:47:00,8,Monday,53.0
2681,Airport,148,Trip completed,2016-07-12 00:10:00,2016-07-12 01:06:00,0,Tuesday,56.0
3160,City,148,Trip completed,2016-07-13 09:11:21,2016-07-13 09:35:55,9,Wednesday,24.566666666666666
3400,City,148,Trip completed,2016-07-13 15:04:14,2016-07-13 16:09:31,15,Wednesday,65.28333333333333
3889,Airport,148,Trip completed,2016-07-13 21:53:41,2016-07-13 22:32:43,21,Wednesday,39.03333333333333
4151,City,148,Trip completed,2016-07-14 04:58:39,2016-07-14 06:08:38,4,Thursday,69.98333333333333
4738,Airport,148,Trip completed,2016-07-14 14:44:09,2016-07-14 15:58:17,14,Thursday,74.13333333333334
4963,Airport,148,Trip completed,2016-07-14 18:35:15,2016-07-14 19:50:38,18,Thursday,75.38333333333334
311,Airport,149,Trip completed,2016-07-11 07:27:00,2016-07-11 08:08:00,7,Monday,41.0
928,City,149,Trip completed,2016-07-11 18:29:00,2016-07-11 19:15:00,18,Monday,46.0
1468,City,149,Trip completed,2016-07-12 05:09:00,2016-07-12 06:06:00,5,Tuesday,57.0
2677,City,149,Trip completed,2016-07-12 23:54:00,2016-07-13 00:31:24,23,Tuesday,37.4
2916,City,149,Trip completed,2016-07-13 06:12:41,2016-07-13 07:23:57,6,Wednesday,71.26666666666667
4663,City,149,Trip completed,2016-07-14 12:16:57,2016-07-14 12:59:56,12,Thursday,42.983333333333334
6741,City,149,Trip completed,2016-07-15 23:42:11,2016-07-16 00:09:09,23,Friday,26.966666666666665
48,City,150,Trip completed,2016-07-11 03:14:00,2016-07-11 04:19:00,3,Monday,65.0
838,City,150,Trip completed,2016-07-11 17:43:00,2016-07-11 18:41:00,17,Monday,58.0
1657,Airport,150,Trip completed,2016-07-12 07:29:00,2016-07-12 08:12:00,7,Tuesday,43.0
2032,Airport,150,Trip completed,2016-07-12 14:14:00,2016-07-12 15:20:00,14,Tuesday,66.0
3507,City,150,Trip completed,2016-07-13 17:38:09,2016-07-13 18:21:38,17,Wednesday,43.483333333333334
3780,City,150,Trip completed,2016-07-13 20:45:38,2016-07-13 21:27:07,20,Wednesday,41.483333333333334
6180,City,150,Trip completed,2016-07-15 17:02:22,2016-07-15 17:48:25,17,Friday,46.05
6615,City,150,Trip completed,2016-07-15 21:46:01,2016-07-15 22:22:19,21,Friday,36.3
797,City,151,Trip completed,2016-07-11 17:16:00,2016-07-11 18:12:00,17,Monday,56.0
1564,City,151,Trip completed,2016-07-12 06:18:00,2016-07-12 07:14:00,6,Tuesday,56.0
2075,City,151,Trip completed,2016-07-12 15:31:00,2016-07-12 16:47:00,15,Tuesday,76.0
2822,City,151,Trip completed,2016-07-13 05:14:57,2016-07-13 05:50:39,5,Wednesday,35.7
3387,City,151,Trip completed,2016-07-13 14:36:48,2016-07-13 15:22:23,14,Wednesday,45.583333333333336
4315,City,151,Trip completed,2016-07-14 06:46:52,2016-07-14 07:33:32,6,Thursday,46.666666666666664
5549,Airport,151,Trip completed,2016-07-15 05:29:41,2016-07-15 06:15:39,5,Friday,45.96666666666667
6284,City,151,Trip completed,2016-07-15 18:18:32,2016-07-15 19:10:07,18,Friday,51.583333333333336
6403,Airport,151,Trip completed,2016-07-15 19:25:57,2016-07-15 20:15:49,19,Friday,49.86666666666667
6684,Airport,151,Trip completed,2016-07-15 22:34:04,2016-07-15 23:27:31,22,Friday,53.45
451,City,152,Trip completed,2016-07-11 09:10:00,2016-07-11 10:10:00,9,Monday,60.0
588,City,152,Trip completed,2016-07-11 11:20:00,2016-07-11 11:53:00,11,Monday,33.0
671,Airport,152,Trip completed,2016-07-11 13:16:00,2016-07-11 14:08:00,13,Monday,52.0
1369,Airport,152,Trip completed,2016-07-12 00:15:00,2016-07-12 00:53:00,0,Tuesday,38.0
1688,City,152,Trip completed,2016-07-12 07:51:00,2016-07-12 08:21:00,7,Tuesday,30.0
2861,City,152,Trip completed,2016-07-13 05:38:59,2016-07-13 06:49:02,5,Wednesday,70.05
3354,City,152,Trip completed,2016-07-13 13:25:02,2016-07-13 14:39:48,13,Wednesday,74.76666666666667
5141,Airport,152,Trip completed,2016-07-14 20:15:33,2016-07-14 21:00:35,20,Thursday,45.03333333333333
5460,Airport,152,Trip completed,2016-07-15 04:06:50,2016-07-15 04:52:36,4,Friday,45.766666666666666
5904,City,152,Trip completed,2016-07-15 10:00:46,2016-07-15 10:34:28,10,Friday,33.7
5973,Airport,152,Trip completed,2016-07-15 11:10:28,2016-07-15 12:12:23,11,Friday,61.916666666666664
704,Airport,153,Trip completed,2016-07-11 14:12:00,2016-07-11 15:06:00,14,Monday,54.0
785,City,153,Trip completed,2016-07-11 16:49:00,2016-07-11 17:24:00,16,Monday,35.0
2631,Airport,153,Trip completed,2016-07-12 22:18:00,2016-07-12 23:07:00,22,Tuesday,49.0
2911,Airport,153,Trip completed,2016-07-13 06:09:39,2016-07-13 06:59:42,6,Wednesday,50.05
3360,Airport,153,Trip completed,2016-07-13 13:37:08,2016-07-13 14:20:54,13,Wednesday,43.766666666666666
3667,Airport,153,Trip completed,2016-07-13 19:23:18,2016-07-13 20:11:22,19,Wednesday,48.06666666666667
4624,Airport,153,Trip completed,2016-07-14 11:05:37,2016-07-14 11:53:49,11,Thursday,48.2
604,City,154,Trip completed,2016-07-11 11:44:00,2016-07-11 12:49:00,11,Monday,65.0
1464,Airport,154,Trip completed,2016-07-12 05:03:00,2016-07-12 06:03:00,5,Tuesday,60.0
1810,City,154,Trip completed,2016-07-12 09:18:00,2016-07-12 09:54:00,9,Tuesday,36.0
2009,City,154,Trip completed,2016-07-12 13:25:00,2016-07-12 14:33:00,13,Tuesday,68.0
2166,City,154,Trip completed,2016-07-12 17:30:00,2016-07-12 18:35:00,17,Tuesday,65.0
5379,City,154,Trip completed,2016-07-14 23:51:31,2016-07-15 01:04:40,23,Thursday,73.15
1367,City,155,Trip completed,2016-07-11 00:05:00,2016-07-11 01:06:00,0,Monday,61.0
447,City,155,Trip completed,2016-07-11 09:07:00,2016-07-11 09:57:00,9,Monday,50.0
1682,City,155,Trip completed,2016-07-12 07:47:00,2016-07-12 08:38:00,7,Tuesday,51.0
2043,Airport,155,Trip completed,2016-07-12 14:30:00,2016-07-12 15:21:00,14,Tuesday,51.0
2796,Airport,155,Trip completed,2016-07-13 04:49:07,2016-07-13 05:29:40,4,Wednesday,40.55
3945,City,155,Trip completed,2016-07-13 22:33:31,2016-07-13 23:16:43,22,Wednesday,43.2
4196,City,155,Trip completed,2016-07-14 05:29:40,2016-07-14 06:36:39,5,Thursday,66.98333333333333
5174,City,155,Trip completed,2016-07-14 20:29:43,2016-07-14 21:24:38,20,Thursday,54.916666666666664
5480,City,155,Trip completed,2016-07-15 04:51:02,2016-07-15 06:03:45,4,Friday,72.71666666666667
5883,Airport,155,Trip completed,2016-07-15 09:39:54,2016-07-15 10:48:56,9,Friday,69.03333333333333
6013,Airport,155,Trip completed,2016-07-15 12:26:51,2016-07-15 13:03:34,12,Friday,36.71666666666667
438,City,156,Trip completed,2016-07-11 09:05:00,2016-07-11 10:14:00,9,Monday,69.0
636,City,156,Trip completed,2016-07-11 12:25:00,2016-07-11 13:09:00,12,Monday,44.0
1938,Airport,156,Trip completed,2016-07-12 11:21:00,2016-07-12 12:03:00,11,Tuesday,42.0
2129,Airport,156,Trip completed,2016-07-12 17:06:00,2016-07-12 18:18:00,17,Tuesday,72.0
3337,Airport,156,Trip completed,2016-07-13 12:42:45,2016-07-13 13:50:52,12,Wednesday,68.11666666666666
3472,City,156,Trip completed,2016-07-13 17:16:47,2016-07-13 18:06:23,17,Wednesday,49.6
3991,City,156,Trip completed,2016-07-13 23:24:37,2016-07-14 00:06:50,23,Wednesday,42.21666666666667
4221,Airport,156,Trip completed,2016-07-14 05:46:40,2016-07-14 06:35:16,5,Thursday,48.6
5719,Airport,156,Trip completed,2016-07-15 07:45:50,2016-07-15 08:21:28,7,Friday,35.63333333333333
143,Airport,157,Trip completed,2016-07-11 05:24:00,2016-07-11 06:01:00,5,Monday,37.0
784,City,157,Trip completed,2016-07-11 16:50:00,2016-07-11 17:23:00,16,Monday,33.0
1020,Airport,157,Trip completed,2016-07-11 19:17:00,2016-07-11 20:08:00,19,Monday,51.0
2934,City,157,Trip completed,2016-07-13 06:28:12,2016-07-13 07:10:08,6,Wednesday,41.93333333333333
4073,City,157,Trip completed,2016-07-14 02:10:36,2016-07-14 02:54:21,2,Thursday,43.75
4751,City,157,Trip completed,2016-07-14 15:18:31,2016-07-14 16:12:44,15,Thursday,54.21666666666667
5275,City,157,Trip completed,2016-07-14 21:38:10,2016-07-14 22:21:52,21,Thursday,43.7
1262,Airport,158,Trip completed,2016-07-11 22:00:00,2016-07-11 23:04:00,22,Monday,64.0
1600,City,158,Trip completed,2016-07-12 06:39:00,2016-07-12 07:13:00,6,Tuesday,34.0
2016,City,158,Trip completed,2016-07-12 13:34:00,2016-07-12 14:36:00,13,Tuesday,62.0
2370,Airport,158,Trip completed,2016-07-12 19:37:00,2016-07-12 20:11:00,19,Tuesday,34.0
3192,Airport,158,Trip completed,2016-07-13 09:32:25,2016-07-13 10:42:22,9,Wednesday,69.95
3367,Airport,158,Trip completed,2016-07-13 13:51:00,2016-07-13 14:29:30,13,Wednesday,38.5
3952,City,158,Trip completed,2016-07-13 22:45:09,2016-07-13 23:41:02,22,Wednesday,55.88333333333333
4517,Airport,158,Trip completed,2016-07-14 09:22:47,2016-07-14 10:04:44,9,Thursday,41.95
4944,City,158,Trip completed,2016-07-14 18:33:03,2016-07-14 19:04:51,18,Thursday,31.8
6037,Airport,158,Trip completed,2016-07-15 13:03:25,2016-07-15 14:01:33,13,Friday,58.13333333333333
6385,Airport,158,Trip completed,2016-07-15 19:19:47,2016-07-15 20:21:00,19,Friday,61.21666666666667
398,City,159,Trip completed,2016-07-11 08:26:00,2016-07-11 09:32:00,8,Monday,66.0
2163,Airport,159,Trip completed,2016-07-12 17:30:00,2016-07-12 18:07:00,17,Tuesday,37.0
3985,Airport,159,Trip completed,2016-07-13 23:15:18,2016-07-14 00:33:31,23,Wednesday,78.21666666666667
4780,City,159,Trip completed,2016-07-14 16:29:40,2016-07-14 16:58:40,16,Thursday,29.0
5453,City,159,Trip completed,2016-07-15 03:38:02,2016-07-15 04:28:09,3,Friday,50.11666666666667
5807,City,159,Trip completed,2016-07-15 08:41:35,2016-07-15 09:11:58,8,Friday,30.383333333333333
6074,Airport,159,Trip completed,2016-07-15 14:07:10,2016-07-15 14:56:19,14,Friday,49.15
6651,City,159,Trip completed,2016-07-15 22:06:53,2016-07-15 22:46:22,22,Friday,39.483333333333334
223,Airport,160,Trip completed,2016-07-11 06:13:00,2016-07-11 07:05:00,6,Monday,52.0
680,City,160,Trip completed,2016-07-11 13:30:00,2016-07-11 14:38:00,13,Monday,68.0
887,Airport,160,Trip completed,2016-07-11 18:10:00,2016-07-11 18:47:00,18,Monday,37.0
1689,Airport,160,Trip completed,2016-07-12 07:51:00,2016-07-12 08:32:00,7,Tuesday,41.0
1939,City,160,Trip completed,2016-07-12 11:18:00,2016-07-12 11:54:00,11,Tuesday,36.0
2182,City,160,Trip completed,2016-07-12 17:42:00,2016-07-12 18:30:00,17,Tuesday,48.0
3223,Airport,160,Trip completed,2016-07-13 09:48:30,2016-07-13 10:31:41,9,Wednesday,43.18333333333333
3819,Airport,160,Trip completed,2016-07-13 21:08:10,2016-07-13 21:48:44,21,Wednesday,40.56666666666667
4823,Airport,160,Trip completed,2016-07-14 17:22:20,2016-07-14 18:38:29,17,Thursday,76.15
5431,Airport,160,Trip completed,2016-07-15 02:38:30,2016-07-15 03:23:54,2,Friday,45.4
6353,Airport,160,Trip completed,2016-07-15 18:57:01,2016-07-15 19:27:57,18,Friday,30.933333333333334
163,City,161,Trip completed,2016-07-11 05:35:00,2016-07-11 06:49:00,5,Monday,74.0
706,Airport,161,Trip completed,2016-07-11 14:12:00,2016-07-11 15:27:00,14,Monday,75.0
1214,Airport,161,Trip completed,2016-07-11 21:30:00,2016-07-11 21:57:00,21,Monday,27.0
1399,City,161,Trip completed,2016-07-12 02:35:00,2016-07-12 03:42:00,2,Tuesday,67.0
1574,Airport,161,Trip completed,2016-07-12 06:26:00,2016-07-12 07:15:00,6,Tuesday,49.0
1870,City,161,Trip completed,2016-07-12 10:01:00,2016-07-12 10:42:00,10,Tuesday,41.0
2267,Airport,161,Trip completed,2016-07-12 18:33:00,2016-07-12 19:36:00,18,Tuesday,63.0
2658,Airport,161,Trip completed,2016-07-12 23:18:00,2016-07-13 00:03:21,23,Tuesday,45.35
3048,Airport,161,Trip completed,2016-07-13 07:41:17,2016-07-13 08:14:19,7,Wednesday,33.03333333333333
3301,Airport,161,Trip completed,2016-07-13 11:41:40,2016-07-13 12:28:38,11,Wednesday,46.96666666666667
3477,City,161,Trip completed,2016-07-13 17:18:05,2016-07-13 18:09:59,17,Wednesday,51.9
4371,City,161,Trip completed,2016-07-14 07:34:57,2016-07-14 08:24:33,7,Thursday,49.6
445,City,162,Trip completed,2016-07-11 09:06:00,2016-07-11 10:05:00,9,Monday,59.0
1100,Airport,162,Trip completed,2016-07-11 20:10:00,2016-07-11 20:52:00,20,Monday,42.0
1961,City,162,Trip completed,2016-07-12 11:53:00,2016-07-12 12:27:00,11,Tuesday,34.0
3215,Airport,162,Trip completed,2016-07-13 09:49:32,2016-07-13 10:57:30,9,Wednesday,67.96666666666667
3997,Airport,162,Trip completed,2016-07-13 23:36:23,2016-07-14 00:22:26,23,Wednesday,46.05
4385,City,162,Trip completed,2016-07-14 07:51:59,2016-07-14 08:24:08,7,Thursday,32.15
4736,City,162,Trip completed,2016-07-14 14:31:20,2016-07-14 15:50:58,14,Thursday,79.63333333333334
5291,Airport,162,Trip completed,2016-07-14 21:48:06,2016-07-14 22:45:23,21,Thursday,57.28333333333333
5350,City,162,Trip completed,2016-07-14 22:52:35,2016-07-14 23:42:51,22,Thursday,50.266666666666666
5768,City,162,Trip completed,2016-07-15 08:27:01,2016-07-15 09:30:13,8,Friday,63.2
675,City,163,Trip completed,2016-07-11 13:24:00,2016-07-11 13:55:00,13,Monday,31.0
1996,Airport,163,Trip completed,2016-07-12 12:57:00,2016-07-12 14:06:00,12,Tuesday,69.0
2510,City,163,Trip completed,2016-07-12 21:01:00,2016-07-12 21:50:00,21,Tuesday,49.0
3969,Airport,163,Trip completed,2016-07-13 22:58:22,2016-07-13 23:58:00,22,Wednesday,59.63333333333333
4397,City,163,Trip completed,2016-07-14 07:56:05,2016-07-14 08:57:30,7,Thursday,61.416666666666664
5326,City,163,Trip completed,2016-07-14 22:09:30,2016-07-14 23:13:16,22,Thursday,63.766666666666666
5987,City,163,Trip completed,2016-07-15 11:42:14,2016-07-15 12:49:39,11,Friday,67.41666666666667
6152,Airport,163,Trip completed,2016-07-15 16:15:34,2016-07-15 17:16:45,16,Friday,61.18333333333333
6317,City,163,Trip completed,2016-07-15 18:35:57,2016-07-15 19:05:06,18,Friday,29.15
602,City,164,Trip completed,2016-07-11 11:38:00,2016-07-11 12:57:00,11,Monday,79.0
981,City,164,Trip completed,2016-07-11 19:01:00,2016-07-11 19:39:00,19,Monday,38.0
1317,Airport,164,Trip completed,2016-07-11 22:57:00,2016-07-11 23:52:00,22,Monday,55.0
2112,Airport,164,Trip completed,2016-07-12 16:32:00,2016-07-12 17:03:00,16,Tuesday,31.0
2365,City,164,Trip completed,2016-07-12 19:34:00,2016-07-12 20:12:00,19,Tuesday,38.0
2849,City,164,Trip completed,2016-07-13 05:29:42,2016-07-13 06:34:27,5,Wednesday,64.75
4573,City,164,Trip completed,2016-07-14 09:47:53,2016-07-14 10:47:05,9,Thursday,59.2
5095,City,164,Trip completed,2016-07-14 19:48:45,2016-07-14 20:55:36,19,Thursday,66.85
741,Airport,165,Trip completed,2016-07-11 15:39:00,2016-07-11 16:27:00,15,Monday,48.0
1873,City,165,Trip completed,2016-07-12 09:59:00,2016-07-12 10:44:00,9,Tuesday,45.0
2134,Airport,165,Trip completed,2016-07-12 17:14:00,2016-07-12 17:44:00,17,Tuesday,30.0
3461,Airport,165,Trip completed,2016-07-13 17:04:19,2016-07-13 18:07:53,17,Wednesday,63.56666666666667
3711,Airport,165,Trip completed,2016-07-13 19:47:15,2016-07-13 20:46:01,19,Wednesday,58.766666666666666
5001,Airport,165,Trip completed,2016-07-14 18:59:05,2016-07-14 19:35:00,18,Thursday,35.916666666666664
248,City,166,Trip completed,2016-07-11 06:38:00,2016-07-11 07:45:00,6,Monday,67.0
1321,Airport,166,Trip completed,2016-07-11 23:01:00,2016-07-12 00:05:00,23,Monday,64.0
1997,City,166,Trip completed,2016-07-12 13:02:00,2016-07-12 13:57:00,13,Tuesday,55.0
2544,City,166,Trip completed,2016-07-12 21:22:00,2016-07-12 21:51:00,21,Tuesday,29.0
3863,City,166,Trip completed,2016-07-13 21:44:48,2016-07-13 22:50:38,21,Wednesday,65.83333333333333
4336,City,166,Trip completed,2016-07-14 07:14:05,2016-07-14 08:34:21,7,Thursday,80.26666666666667
4754,City,166,Trip completed,2016-07-14 15:24:45,2016-07-14 16:18:25,15,Thursday,53.666666666666664
6620,City,166,Trip completed,2016-07-15 21:48:02,2016-07-15 22:36:08,21,Friday,48.1
500,Airport,167,Trip completed,2016-07-11 09:38:00,2016-07-11 10:12:00,9,Monday,34.0
1518,City,167,Trip completed,2016-07-12 05:50:00,2016-07-12 06:38:00,5,Tuesday,48.0
3082,City,167,Trip completed,2016-07-13 08:10:03,2016-07-13 08:50:37,8,Wednesday,40.56666666666667
3478,Airport,167,Trip completed,2016-07-13 17:19:57,2016-07-13 17:53:56,17,Wednesday,33.983333333333334
4539,City,167,Trip completed,2016-07-14 09:35:42,2016-07-14 10:46:02,9,Thursday,70.33333333333333
4791,City,167,Trip completed,2016-07-14 16:43:10,2016-07-14 17:32:58,16,Thursday,49.8
5263,City,167,Trip completed,2016-07-14 21:30:34,2016-07-14 21:59:26,21,Thursday,28.866666666666667
1679,City,168,Trip completed,2016-07-12 07:46:00,2016-07-12 08:24:00,7,Tuesday,38.0
2276,Airport,168,Trip completed,2016-07-12 18:38:00,2016-07-12 19:46:00,18,Tuesday,68.0
2747,Airport,168,Trip completed,2016-07-13 03:17:00,2016-07-13 03:54:54,3,Wednesday,37.9
3370,City,168,Trip completed,2016-07-13 13:56:50,2016-07-13 14:56:07,13,Wednesday,59.28333333333333
3741,Airport,168,Trip completed,2016-07-13 20:14:21,2016-07-13 21:21:35,20,Wednesday,67.23333333333333
4266,Airport,168,Trip completed,2016-07-14 06:10:03,2016-07-14 06:56:04,6,Thursday,46.016666666666666
5596,City,168,Trip completed,2016-07-15 06:08:33,2016-07-15 06:51:04,6,Friday,42.516666666666666
5961,Airport,168,Trip completed,2016-07-15 10:55:52,2016-07-15 11:54:35,10,Friday,58.71666666666667
6418,City,168,Trip completed,2016-07-15 19:45:28,2016-07-15 20:22:56,19,Friday,37.46666666666667
759,City,169,Trip completed,2016-07-11 16:16:00,2016-07-11 16:47:00,16,Monday,31.0
2524,Airport,169,Trip completed,2016-07-12 21:09:00,2016-07-12 21:55:00,21,Tuesday,46.0
2769,Airport,169,Trip completed,2016-07-13 04:13:56,2016-07-13 05:06:39,4,Wednesday,52.71666666666667
5071,Airport,169,Trip completed,2016-07-14 19:30:33,2016-07-14 20:17:28,19,Thursday,46.916666666666664
5287,City,169,Trip completed,2016-07-14 21:46:45,2016-07-14 22:35:39,21,Thursday,48.9
33,Airport,170,Trip completed,2016-07-11 02:17:00,2016-07-11 03:31:00,2,Monday,74.0
2692,City,170,Trip completed,2016-07-13 00:42:20,2016-07-13 01:40:54,0,Wednesday,58.56666666666667
2835,City,170,Trip completed,2016-07-13 05:19:47,2016-07-13 06:24:44,5,Wednesday,64.95
3122,Airport,170,Trip completed,2016-07-13 08:37:13,2016-07-13 09:13:33,8,Wednesday,36.333333333333336
3465,City,170,Trip completed,2016-07-13 17:12:20,2016-07-13 18:03:50,17,Wednesday,51.5
3857,City,170,Trip completed,2016-07-13 21:34:05,2016-07-13 22:46:22,21,Wednesday,72.28333333333333
4343,Airport,170,Trip completed,2016-07-14 07:17:34,2016-07-14 08:07:51,7,Thursday,50.28333333333333
4417,City,170,Trip completed,2016-07-14 08:13:37,2016-07-14 09:07:38,8,Thursday,54.016666666666666
5756,City,170,Trip completed,2016-07-15 08:03:01,2016-07-15 08:51:47,8,Friday,48.766666666666666
5907,Airport,170,Trip completed,2016-07-15 09:56:35,2016-07-15 11:04:43,9,Friday,68.13333333333334
699,Airport,171,Trip completed,2016-07-11 14:02:00,2016-07-11 15:02:00,14,Monday,60.0
821,City,171,Trip completed,2016-07-11 17:34:00,2016-07-11 17:57:00,17,Monday,23.0
2085,City,171,Trip completed,2016-07-12 15:41:00,2016-07-12 16:27:00,15,Tuesday,46.0
2346,Airport,171,Trip completed,2016-07-12 19:17:00,2016-07-12 20:04:00,19,Tuesday,47.0
2704,City,171,Trip completed,2016-07-13 01:12:32,2016-07-13 01:58:09,1,Wednesday,45.61666666666667
2901,Airport,171,Trip completed,2016-07-13 06:04:24,2016-07-13 07:17:36,6,Wednesday,73.2
3475,City,171,Trip completed,2016-07-13 17:19:55,2016-07-13 17:55:50,17,Wednesday,35.916666666666664
